file,subject,window_index,end_seconds,endpoint_start_seconds,endpoint_active_fraction,label
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2649,1328.5,1328.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2650,1329.0,1328.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2651,1329.5,1329.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2652,1330.0,1329.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2653,1330.5,1330.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2654,1331.0,1330.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2655,1331.5,1331.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2656,1332.0,1331.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2657,1332.5,1332.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2658,1333.0,1332.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2659,1333.5,1333.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2660,1334.0,1333.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2661,1334.5,1334.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2662,1335.0,1334.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2663,1335.5,1335.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2664,1336.0,1335.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2665,1336.5,1336.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2666,1337.0,1336.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2667,1337.5,1337.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2668,1338.0,1337.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2669,1338.5,1338.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2670,1339.0,1338.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2671,1339.5,1339.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2672,1340.0,1339.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2673,1340.5,1340.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2674,1341.0,1340.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2675,1341.5,1341.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2676,1342.0,1341.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2677,1342.5,1342.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2678,1343.0,1342.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2679,1343.5,1343.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2680,1344.0,1343.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2681,1344.5,1344.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2682,1345.0,1344.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2683,1345.5,1345.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2684,1346.0,1345.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2685,1346.5,1346.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2686,1347.0,1346.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2687,1347.5,1347.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2688,1348.0,1347.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2689,1348.5,1348.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2690,1349.0,1348.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2691,1349.5,1349.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2692,1350.0,1349.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2693,1350.5,1350.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2694,1351.0,1350.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2695,1351.5,1351.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2696,1352.0,1351.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2697,1352.5,1352.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2698,1353.0,1352.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2699,1353.5,1353.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2700,1354.0,1353.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2701,1354.5,1354.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2702,1355.0,1354.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2703,1355.5,1355.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2704,1356.0,1355.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2705,1356.5,1356.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2706,1357.0,1356.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2707,1357.5,1357.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2708,1358.0,1357.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2709,1358.5,1358.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2710,1359.0,1358.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2711,1359.5,1359.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2712,1360.0,1359.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2713,1360.5,1360.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2714,1361.0,1360.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2715,1361.5,1361.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2716,1362.0,1361.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2717,1362.5,1362.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2718,1363.0,1362.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2719,1363.5,1363.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2720,1364.0,1363.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2721,1364.5,1364.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2722,1365.0,1364.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2723,1365.5,1365.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2724,1366.0,1365.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2725,1366.5,1366.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2726,1367.0,1366.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2727,1367.5,1367.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2728,1368.0,1367.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2729,1368.5,1368.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2730,1369.0,1368.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2731,1369.5,1369.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2732,1370.0,1369.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2733,1370.5,1370.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2734,1371.0,1370.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2735,1371.5,1371.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2736,1372.0,1371.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2737,1372.5,1372.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2738,1373.0,1372.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2739,1373.5,1373.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2740,1374.0,1373.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2741,1374.5,1374.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2742,1375.0,1374.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2743,1375.5,1375.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2744,1376.0,1375.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2745,1376.5,1376.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2746,1377.0,1376.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2747,1377.5,1377.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2748,1378.0,1377.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2749,1378.5,1378.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2750,1379.0,1378.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2751,1379.5,1379.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2752,1380.0,1379.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2753,1380.5,1380.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2754,1381.0,1380.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2755,1381.5,1381.0,0.8636363636363636,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2756,1382.0,1381.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2757,1382.5,1382.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2758,1383.0,1382.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2759,1383.5,1383.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2760,1384.0,1383.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2761,1384.5,1384.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2762,1385.0,1384.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2763,1385.5,1385.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2764,1386.0,1385.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2765,1386.5,1386.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2766,1387.0,1386.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2767,1387.5,1387.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2768,1388.0,1387.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2769,1388.5,1388.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2770,1389.0,1388.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2771,1389.5,1389.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2772,1390.0,1389.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2773,1390.5,1390.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2774,1391.0,1390.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2775,1391.5,1391.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2776,1392.0,1391.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2777,1392.5,1392.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2778,1393.0,1392.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2779,1393.5,1393.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2780,1394.0,1393.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2781,1394.5,1394.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2782,1395.0,1394.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2783,1395.5,1395.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2784,1396.0,1395.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2785,1396.5,1396.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2786,1397.0,1396.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2787,1397.5,1397.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2788,1398.0,1397.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2789,1398.5,1398.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2790,1399.0,1398.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2791,1399.5,1399.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2792,1400.0,1399.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2793,1400.5,1400.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2794,1401.0,1400.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2795,1401.5,1401.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2796,1402.0,1401.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2797,1402.5,1402.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2798,1403.0,1402.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2799,1403.5,1403.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2800,1404.0,1403.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2801,1404.5,1404.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2802,1405.0,1404.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2803,1405.5,1405.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2804,1406.0,1405.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2805,1406.5,1406.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2806,1407.0,1406.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2807,1407.5,1407.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2808,1408.0,1407.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2809,1408.5,1408.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2810,1409.0,1408.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2811,1409.5,1409.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2812,1410.0,1409.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2813,1410.5,1410.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2814,1411.0,1410.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2815,1411.5,1411.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2816,1412.0,1411.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2817,1412.5,1412.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2818,1413.0,1412.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2819,1413.5,1413.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2820,1414.0,1413.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2821,1414.5,1414.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2822,1415.0,1414.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2823,1415.5,1415.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2824,1416.0,1415.5,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2825,1416.5,1416.0,1.0,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2826,1417.0,1416.5,0.38636363636363635,one_arm_db_row
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2827,1417.5,1417.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2828,1418.0,1417.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2829,1418.5,1418.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2830,1419.0,1418.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2831,1419.5,1419.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2832,1420.0,1419.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2833,1420.5,1420.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2834,1421.0,1420.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2835,1421.5,1421.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2836,1422.0,1421.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2837,1422.5,1422.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2838,1423.0,1422.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2839,1423.5,1423.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2840,1424.0,1423.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2841,1424.5,1424.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2842,1425.0,1424.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2843,1425.5,1425.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2844,1426.0,1425.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2845,1426.5,1426.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2846,1427.0,1426.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2847,1427.5,1427.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2848,1428.0,1427.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2849,1428.5,1428.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2850,1429.0,1428.5,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2851,1429.5,1429.0,0.0,Other
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,2852,1430.0,1429.5,0.0,Other
