file,subject,window_index,start_seconds,end_seconds,start_idx,end_idx,label,majority_fraction,active_fraction
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,932,466.0,468.0,41159,41335,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,933,466.5,468.5,41203,41379,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,934,467.0,469.0,41247,41423,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,935,467.5,469.5,41291,41467,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,936,468.0,470.0,41335,41512,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,937,468.5,470.5,41379,41556,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,938,469.0,471.0,41423,41600,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,939,469.5,471.5,41467,41644,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,940,470.0,472.0,41512,41689,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,941,470.5,472.5,41556,41732,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,942,471.0,473.0,41600,41777,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,943,471.5,473.5,41644,41821,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,944,472.0,474.0,41689,41865,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,945,472.5,474.5,41732,41909,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,946,473.0,475.0,41777,41953,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,947,473.5,475.5,41821,41998,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,948,474.0,476.0,41865,42042,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,949,474.5,476.5,41909,42086,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,950,475.0,477.0,41953,42130,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,951,475.5,477.5,41998,42174,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,952,476.0,478.0,42042,42218,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,953,476.5,478.5,42086,42262,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,954,477.0,479.0,42130,42307,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,955,477.5,479.5,42174,42351,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,956,478.0,480.0,42218,42395,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,957,478.5,480.5,42262,42439,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,958,479.0,481.0,42307,42483,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,959,479.5,481.5,42351,42528,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,960,480.0,482.0,42395,42572,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,961,480.5,482.5,42439,42616,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,962,481.0,483.0,42483,42660,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,963,481.5,483.5,42528,42704,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,964,482.0,484.0,42572,42748,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,965,482.5,484.5,42616,42793,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,966,483.0,485.0,42660,42837,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,967,483.5,485.5,42704,42881,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,968,484.0,486.0,42748,42925,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,969,484.5,486.5,42793,42969,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,970,485.0,487.0,42837,43013,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,971,485.5,487.5,42881,43057,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,972,486.0,488.0,42925,43102,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,973,486.5,488.5,42969,43146,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,974,487.0,489.0,43013,43190,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,975,487.5,489.5,43057,43234,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,976,488.0,490.0,43102,43278,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,977,488.5,490.5,43146,43322,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,978,489.0,491.0,43190,43367,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,979,489.5,491.5,43234,43411,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,980,490.0,492.0,43278,43455,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,981,490.5,492.5,43322,43499,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,982,491.0,493.0,43367,43543,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,983,491.5,493.5,43411,43588,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,984,492.0,494.0,43455,43631,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,985,492.5,494.5,43499,43675,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,986,493.0,495.0,43543,43720,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,987,493.5,495.5,43588,43764,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,988,494.0,496.0,43631,43808,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,989,494.5,496.5,43675,43852,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,990,495.0,497.0,43720,43896,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,991,495.5,497.5,43764,43941,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,992,496.0,498.0,43808,43985,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,993,496.5,498.5,43852,44029,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,994,497.0,499.0,43896,44073,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,995,497.5,499.5,43941,44117,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,996,498.0,500.0,43985,44162,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,997,498.5,500.5,44029,44205,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,998,499.0,501.0,44073,44249,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,999,499.5,501.5,44117,44294,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1000,500.0,502.0,44162,44338,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1001,500.5,502.5,44205,44382,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1002,501.0,503.0,44249,44427,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1003,501.5,503.5,44294,44470,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1004,502.0,504.0,44338,44515,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1005,502.5,504.5,44382,44559,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1006,503.0,505.0,44427,44603,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1007,503.5,505.5,44470,44647,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1008,504.0,506.0,44515,44692,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1009,504.5,506.5,44559,44735,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1010,505.0,507.0,44603,44779,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1011,505.5,507.5,44647,44824,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1012,506.0,508.0,44692,44868,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1013,506.5,508.5,44735,44912,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1014,507.0,509.0,44779,44956,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1015,507.5,509.5,44824,45001,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1016,508.0,510.0,44868,45045,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1017,508.5,510.5,44912,45089,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1018,509.0,511.0,44956,45133,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1019,509.5,511.5,45001,45177,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1020,510.0,512.0,45045,45221,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1021,510.5,512.5,45089,45266,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1022,511.0,513.0,45133,45310,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1023,511.5,513.5,45177,45354,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1024,512.0,514.0,45221,45398,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1025,512.5,514.5,45266,45442,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1026,513.0,515.0,45310,45486,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1027,513.5,515.5,45354,45531,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1028,514.0,516.0,45398,45575,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1029,514.5,516.5,45442,45619,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1030,515.0,517.0,45486,45663,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1031,515.5,517.5,45531,45707,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1032,516.0,518.0,45575,45751,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1033,516.5,518.5,45619,45795,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1034,517.0,519.0,45663,45839,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1035,517.5,519.5,45707,45884,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1036,518.0,520.0,45751,45928,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1037,518.5,520.5,45795,45972,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1038,519.0,521.0,45839,46016,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1039,519.5,521.5,45884,46060,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1040,520.0,522.0,45928,46105,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1041,520.5,522.5,45972,46149,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1042,521.0,523.0,46016,46193,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1043,521.5,523.5,46060,46237,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1044,522.0,524.0,46105,46281,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1045,522.5,524.5,46149,46325,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1046,523.0,525.0,46193,46369,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1047,523.5,525.5,46237,46414,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1048,524.0,526.0,46281,46458,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1049,524.5,526.5,46325,46502,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1050,525.0,527.0,46369,46546,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1051,525.5,527.5,46414,46590,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1052,526.0,528.0,46458,46634,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1053,526.5,528.5,46502,46678,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1054,527.0,529.0,46546,46723,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1055,527.5,529.5,46590,46767,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1056,528.0,530.0,46634,46811,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1057,528.5,530.5,46678,46855,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1058,529.0,531.0,46723,46899,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1059,529.5,531.5,46767,46943,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1060,530.0,532.0,46811,46988,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1061,530.5,532.5,46855,47032,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1062,531.0,533.0,46899,47076,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1063,531.5,533.5,46943,47120,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1064,532.0,534.0,46988,47164,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1065,532.5,534.5,47032,47209,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1066,533.0,535.0,47076,47253,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1067,533.5,535.5,47120,47297,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1068,534.0,536.0,47164,47341,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1069,534.5,536.5,47209,47385,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1070,535.0,537.0,47253,47429,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1071,535.5,537.5,47297,47474,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1072,536.0,538.0,47341,47518,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1073,536.5,538.5,47385,47562,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1074,537.0,539.0,47429,47606,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1075,537.5,539.5,47474,47650,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1076,538.0,540.0,47518,47694,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1077,538.5,540.5,47562,47738,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1078,539.0,541.0,47606,47782,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1079,539.5,541.5,47650,47827,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1080,540.0,542.0,47694,47871,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1081,540.5,542.5,47738,47915,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1082,541.0,543.0,47782,47959,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1083,541.5,543.5,47827,48003,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1084,542.0,544.0,47871,48047,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1085,542.5,544.5,47915,48091,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1086,543.0,545.0,47959,48136,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1087,543.5,545.5,48003,48180,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1088,544.0,546.0,48047,48224,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1089,544.5,546.5,48091,48268,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1090,545.0,547.0,48136,48313,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1091,545.5,547.5,48180,48357,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1092,546.0,548.0,48224,48401,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1093,546.5,548.5,48268,48445,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1094,547.0,549.0,48313,48489,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1095,547.5,549.5,48357,48533,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1096,548.0,550.0,48401,48577,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1097,548.5,550.5,48445,48621,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1098,549.0,551.0,48489,48666,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1099,549.5,551.5,48533,48710,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1100,550.0,552.0,48577,48754,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1101,550.5,552.5,48621,48798,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1102,551.0,553.0,48666,48843,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1103,551.5,553.5,48710,48887,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1104,552.0,554.0,48754,48931,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1105,552.5,554.5,48798,48975,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1106,553.0,555.0,48843,49019,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1107,553.5,555.5,48887,49063,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1108,554.0,556.0,48931,49107,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1109,554.5,556.5,48975,49151,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1110,555.0,557.0,49019,49196,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1111,555.5,557.5,49063,49240,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1112,556.0,558.0,49107,49284,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1113,556.5,558.5,49151,49328,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1114,557.0,559.0,49196,49373,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1115,557.5,559.5,49240,49416,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1116,558.0,560.0,49284,49460,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1117,558.5,560.5,49328,49505,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1118,559.0,561.0,49373,49549,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1119,559.5,561.5,49416,49593,Other,1.0,0.0
datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,1120,560.0,562.0,49460,49637,Other,1.0,0.0
